UNITID,PRGMOFR,CIPCODE1,XCIPTUI1,CIPTUIT1,XCIPSUP1,CIPSUPP1,XCIPLGT1,CIPLGTH1,PRGMSR1,XMTHCMP1,MTHCMP1,XWKCMP1,WKCMP1,XLNAYHR1,LNAYHR1,XLNAYWK1,LNAYWK1,XCHG1PY0,CHG1PY0,XCHG1PY1,CHG1PY1,XCHG1PY2,CHG1PY2,XCHG1PY3,CHG1PY3,XCHG4PY0,CHG4PY0,XCHG4PY1,CHG4PY1,XCHG4PY2,CHG4PY2,XCHG4PY3,CHG4PY3,XCHG5PY0,CHG5PY0,XCHG5PY1,CHG5PY1,XCHG5PY2,CHG5PY2,XCHG5PY3,CHG5PY3,XCHG6PY0,CHG6PY0,XCHG6PY1,CHG6PY1,XCHG6PY2,CHG6PY2,XCHG6PY3,CHG6PY3,XCHG7PY0,CHG7PY0,XCHG7PY1,CHG7PY1,XCHG7PY2,CHG7PY2,XCHG7PY3,CHG7PY3,XCHG8PY0,CHG8PY0,XCHG8PY1,CHG8PY1,XCHG8PY2,CHG8PY2,XCHG8PY3,CHG8PY3,XCHG9PY0,CHG9PY0,XCHG9PY1,CHG9PY1,XCHG9PY2,CHG9PY2,XCHG9PY3,CHG9PY3,CIPCODE2,XCIPTUI2,CIPTUIT2,XCIPSUP2,CIPSUPP2,XCIPLGT2,CIPLGTH2,PRGMSR2,XMTHCMP2,MTHCMP2,CIPCODE3,XCIPTUI3,CIPTUIT3,XCIPSUP3,CIPSUPP3,XCIPLGT3,CIPLGTH3,PRGMSR3,XMTHCMP3,MTHCMP3,CIPCODE4,XCIPTUI4,CIPTUIT4,XCIPSUP4,CIPSUPP4,XCIPLGT4,CIPLGTH4,PRGMSR4,XMTHCMP4,MTHCMP4,CIPCODE5,XCIPTUI5,CIPTUIT5,XCIPSUP5,CIPSUPP5,XCIPLGT5,CIPLGTH5,PRGMSR5,XMTHCMP5,MTHCMP5,CIPCODE6,XCIPTUI6,CIPTUIT6,XCIPSUP6,CIPSUPP6,XCIPLGT6,CIPLGTH6,PRGMSR6,XMTHCMP6,MTHCMP6 
150765,1,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",50,"R",1000,"R",30,"R",11230,"R",11550,"R",11550,"R",12350,"R",760,"R",950,"R",950,"R",950,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12513,"R",12713,"R",13238,"R",13813,"R",7038,"R",7013,"R",7313,"R",8275,"R",10050,"R",4613,"R",4825,"R",5688,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
150853,7,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",900,"R",30,"R",15100,"R",15100,"R",15100,"R",15100,"R",1200,"R",1200,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8712,"R",8712,"R",8712,"R",8712,"B",.,"B",.,"B",.,"R",600,"R",2004,"R",2004,"R",2004,"R",2004,"12.0401","R",15100,"R",1200,"R",1800,1,"R",14,"12.0409","R",12358,"R",1700,"R",1000,1,"R",8,"12.0409","R",9358,"R",1900,"R",700,1,"R",6,"12.0413","R",10090,"R",400,"R",1000,1,"R",8,"12.0410","R",8570,"R",1000,"R",600,1,"R",5,
151564,2,"12.0401","A",.,"A",.,"R",1500,1,"R",11,"R",43,"R",1100,"R",31,"R",4540,"R",4650,"R",4760,"R",4990,"R",435,"R",435,"R",435,"R",475,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5827,"R",5827,"R",5827,"R",5827,"R",1742,"R",1742,"R",1742,"R",1742,"R",1742,"R",1742,"R",1742,"R",1742,"12.0413","R",3050,"R",325,"R",1000,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
151607,1,"12.0401","A",.,"A",.,"R",1500,1,"R",15,"R",60,"R",900,"R",30,"R",7500,"R",7500,"R",7500,"R",14100,"R",395,"R",395,"R",395,"R",2750,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9375,"R",9750,"R",9750,"R",16935,"R",3375,"R",3750,"R",3750,"R",9390,"R",1800,"R",2160,"R",2160,"R",6180,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
151652,3,"12.0401","A",.,"A",.,"R",1500,1,"R",11,"R",43,"R",900,"R",26,"R",14250,"R",14250,"R",15000,"R",15645,"R",1500,"R",1500,"R",1550,"R",1550,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7557,"R",7310,"R",7278,"R",7375,"R",8192,"R",8235,"R",8213,"R",7987,"R",8192,"R",8235,"R",8213,"R",7987,"12.0409","R",6797,"R",1100,"R",700,1,"R",5,"12.0413","R",1000,"R",300,"R",1000,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
151661,11,"47.0613","A",.,"A",.,"R",66,2,"R",13,"R",52,"R",24,"R",32,"R",23715,"R",24430,"R",25522,"R",25831,"R",900,"R",930,"R",930,"R",930,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13221,"R",13351,"R",13351,"R",13494,"R",7293,"R",7371,"R",7358,"R",7449,"R",4797,"R",4849,"R",4836,"R",4901,"47.0604","R",25831,"R",860,"R",60,2,"R",14,"47.0613","R",31792,"R",930,"R",73,2,"R",17,"47.0603","R",27352,"R",1110,"R",59,2,"R",14,"47.0604","R",31792,"R",860,"R",70,2,"R",17,"47.0101","R",25410,"R",640,"R",60,2,"R",18,
151829,4,"12.0401","A",.,"A",.,"R",1800,1,"R",15,"R",60,"R",900,"R",30,"R",11130,"R",11130,"R",11130,"R",11130,"R",4820,"R",4820,"R",4840,"R",4840,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",17850,"R",18585,"R",18585,"R",19350,"R",11310,"R",11790,"R",11790,"R",12285,"R",8805,"R",9180,"R",9180,"R",9570,"12.0409","R",10450,"R",3200,"R",900,1,"R",9,"12.0413","R",3250,"R",5240,"R",1000,1,"R",10,"12.0410","R",2650,"R",1500,"R",450,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
151874,4,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",52,"R",900,"R",30,"R",11500,"R",11500,"R",11500,"R",11500,"R",60,"R",60,"R",60,"R",60,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10400,"R",10400,"R",10400,"R",10400,"R",6500,"R",6500,"R",5200,"R",5200,"R",5200,"R",5200,"R",3900,"R",3900,"12.0402","R",11500,"R",60,"R",1500,1,"R",13,"12.0410","R",3550,"R",80,"R",600,1,"R",6,"12.0413","R",4150,"R",100,"R",1000,1,"R",9,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
152044,4,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",900,"R",26,"R",8216,"R",8216,"R",8216,"R",8216,"R",700,"R",700,"R",800,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3648,"R",3648,"R",3648,"R",3648,"R",1824,"R",1824,"R",1824,"R",1824,"R",2880,"R",2880,"R",2880,"R",2880,"12.0402","R",9750,"R",1000,"R",2000,1,"R",16,"12.0413","R",1800,"R",100,"R",1000,1,"R",12,"12.0410","R",2600,"R",500,"R",400,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
152150,3,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",900,"R",30,"R",15100,"R",15100,"R",15100,"R",15100,"R",1200,"R",1200,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8712,"R",8712,"R",8712,"R",8712,"B",.,"B",.,"B",.,"R",600,"R",2004,"R",2004,"R",2004,"R",2004,"12.0413","R",10090,"R",400,"R",1000,1,"R",8,"12.0410","R",8570,"R",1000,"R",600,1,"R",5,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
152220,4,"51.0601","A",.,"A",.,"R",56,2,"R",12,"R",48,"R",40,"R",36,"R",14740,"R",14750,"R",15460,"R",15460,"R",980,"R",980,"R",980,"R",980,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11556,"R",7488,"R",7392,"R",7476,"R",12516,"R",8436,"R",8340,"R",8112,"R",8676,"R",5820,"R",5820,"R",5580,"51.3901","R",21655,"R",1765,"R",78,2,"R",13,"51.0710","R",27286,"R",2049,"R",105,2,"R",18,"51.0801","R",15735,"R",720,"R",51,2,"R",9,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
152275,5,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",50,"R",900,"R",30,"R",10800,"R",10800,"R",11300,"R",11800,"R",1500,"R",1500,"R",1500,"R",1500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10825,"R",10825,"R",11150,"R",11150,"R",8475,"R",8475,"R",8725,"R",8725,"R",6363,"R",6363,"R",6550,"R",6550,"12.0402","R",11800,"R",1200,"R",1500,1,"R",12,"12.0410","R",4225,"R",1200,"R",600,1,"R",6,"12.0409","R",8350,"R",1500,"R",700,1,"R",7,"12.0413","R",6000,"R",650,"R",1000,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
152309,1,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",52,"R",900,"R",30,"R",11700,"R",11700,"R",11700,"R",11700,"R",700,"R",700,"R",700,"R",700,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6916,"R",8294,"R",8294,"R",8294,"R",3419,"R",3419,"R",3419,"R",3419,"R",3419,"R",3419,"R",3419,"R",3419,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
152327,4,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",50,"R",900,"R",30,"R",10485,"R",10485,"R",10890,"R",12375,"R",1599,"R",1599,"R",1599,"R",1599,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8988,"R",14388,"R",14988,"R",15638,"R",1663,"R",2750,"R",2875,"R",3000,"R",1663,"R",1988,"R",2075,"R",2163,"12.0413","R",10560,"R",200,"R",1000,1,"R",9,"12.0409","R",8694,"R",1509,"R",900,1,"R",8,"12.0410","R",4792,"R",1507,"R",600,1,"R",5,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
152415,7,"51.0801","A",.,"A",.,"R",51,2,"R",9,"R",36,"R",51,"R",36,"R",14472,"R",14472,"R",15555,"R",15555,"R",975,"R",975,"R",720,"R",720,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8667,"R",5616,"R",5544,"R",5607,"R",9387,"R",6327,"R",6255,"R",6084,"R",6507,"R",4365,"R",4365,"R",4185,"51.0601","R",13940,"R",980,"R",45,2,"R",9,"51.0713","R",15015,"R",1050,"R",51,2,"R",9,"51.3501","R",14599,"R",1677,"R",77,2,"R",12,"51.0801","R",23496,"R",2308,"R",99,2,"R",18,"11.0901","R",29050,"R",2519,"R",105,2,"R",18,
152628,2,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",50,"R",900,"R",30,"R",9985,"R",9985,"R",10675,"R",11020,"R",950,"R",950,"R",1000,"R",1130,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5000,"R",5000,"R",8000,"R",8000,"R",3125,"R",3125,"R",3125,"R",3125,"R",1000,"R",1000,"R",1250,"R",1250,"12.0413","R",6590,"R",250,"R",1000,1,"R",12,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153074,5,"12.0401","A",.,"A",.,"R",2100,1,"R",16,"R",64,"R",1050,"R",32,"R",14480,"R",15440,"R",16125,"R",16780,"R",1395,"R",1410,"R",1765,"R",2165,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12608,"R",12608,"R",15408,"R",12512,"R",3792,"R",4800,"R",8288,"R",6304,"R",3792,"R",4800,"R",8288,"R",6304,"12.0409","R",8035,"R",1540,"R",720,1,"R",7,"12.0410","R",3770,"R",580,"R",360,1,"R",4,"12.0413","R",3920,"R",430,"R",1000,1,"R",12,"51.3501","R",7845,"R",1305,"R",720,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153083,5,"12.0401","A",.,"A",.,"R",2100,1,"R",16,"R",64,"R",1050,"R",32,"R",14480,"R",15440,"R",16125,"R",16780,"R",1395,"R",1410,"R",1765,"R",2165,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12608,"R",12608,"R",15408,"R",12512,"R",3792,"R",4800,"R",8288,"R",6304,"R",3792,"R",4800,"R",8288,"R",6304,"12.0409","R",8035,"R",1540,"R",720,1,"R",7,"12.0410","R",3770,"R",580,"R",360,1,"R",4,"12.0413","R",3920,"R",430,"R",1000,1,"R",12,"51.3501","R",7845,"R",1305,"R",720,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153092,1,"12.0402","A",.,"A",.,"R",2160,1,"R",14,"R",56,"R",900,"R",26,"R",13110,"R",15472,"R",16552,"R",16552,"R",1400,"R",1400,"R",1400,"R",1400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10850,"R",11270,"R",11536,"R",11536,"R",5418,"R",5516,"R",5600,"R",5600,"R",5418,"R",5516,"R",5600,"R",5600,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153171,3,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",910,"R",26,"R",16800,"R",16800,"R",16800,"R",16800,"R",1968,"R",1968,"R",1968,"R",1968,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11250,"R",11520,"R",11865,"R",12060,"R",3450,"R",3450,"R",6075,"R",7215,"R",3450,"R",3450,"R",3555,"R",5955,"12.0410","R",2925,"R",777,"R",325,1,"R",3,"12.0413","R",2575,"R",100,"R",1000,1,"R",6,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153339,1,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",1050,"R",30,"R",12350,"R",12350,"R",12350,"R",12350,"R",1495,"R",1655,"R",1655,"R",1655,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11040,"R",11520,"R",11520,"R",11520,"R",7500,"R",7635,"R",7635,"R",7635,"R",7500,"R",7635,"R",7635,"R",7635,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153463,1,"12.0401","A",.,"A",.,"R",2100,1,"R",14,"R",57,"R",962,"R",26,"R",14800,"R",15800,"R",15800,"R",16590,"R",900,"R",1050,"R",1050,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10502,"R",10944,"R",10944,"R",11457,"R",5315,"R",5401,"R",5401,"R",5657,"R",5315,"R",5401,"R",5401,"R",5871,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153588,1,"12.0402","A",.,"A",.,"R",2160,1,"R",14,"R",56,"R",900,"R",26,"R",15472,"R",16552,"R",16552,"R",19767,"R",1800,"R",1800,"R",1800,"R",2125,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10850,"R",11270,"R",11172,"R",11536,"R",5236,"R",5460,"R",5418,"R",5600,"R",5236,"R",5460,"R",5418,"R",5600,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153597,5,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",910,"R",26,"R",16800,"R",16800,"R",16800,"R",16800,"R",1968,"R",1968,"R",1968,"R",1968,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11250,"R",11520,"R",11865,"R",12060,"R",3450,"R",3450,"R",5850,"R",7215,"R",3450,"R",3450,"R",6075,"R",5955,"51.3501","R",8400,"R",1600,"R",650,1,"R",6,"12.0409","R",6000,"R",1500,"R",600,1,"R",6,"12.0410","R",2925,"R",777,"R",325,1,"R",3,"12.0413","R",2575,"R",100,"R",1000,1,"R",6,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153746,5,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",1050,"R",30,"R",16925,"R",17775,"R",18660,"R",18660,"R",3000,"R",3000,"R",3000,"R",3000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8400,"R",9000,"R",9000,"R",9000,"R",8400,"R",8400,"R",8400,"R",8400,"R",7005,"R",7005,"R",7005,"R",7005,"12.0409","R",10740,"R",1950,"R",750,1,"R",7,"12.0410","R",4750,"R",550,"R",350,1,"R",4,"12.0413","R",9170,"R",400,"R",1000,1,"R",8,"51.3501","R",10740,"R",1500,"R",900,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153764,5,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",1050,"R",30,"R",16925,"R",17775,"R",18660,"R",18660,"R",3000,"R",3000,"R",3000,"R",3000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8400,"R",9000,"R",9000,"R",10500,"R",8400,"R",8400,"R",8400,"R",9000,"R",7005,"R",7005,"R",7005,"R",7500,"12.0409","R",10740,"R",1950,"R",750,1,"R",7,"12.0410","R",4750,"R",550,"R",350,1,"R",4,"12.0413","R",9170,"R",400,"R",1000,1,"R",8,"51.3501","R",10740,"R",1500,"R",900,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153773,5,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",61,"R",900,"R",30,"R",17650,"R",17650,"R",17650,"R",17650,"R",2000,"R",2600,"R",2600,"R",2600,"R",5612,"R",5612,"R",5612,"R",5612,"R",9699,"R",9699,"R",9699,"R",5124,"R",5612,"R",5612,"R",5612,"R",5612,"R",9699,"R",9699,"R",9699,"R",9699,"R",9699,"R",9699,"R",9699,"R",9699,"51.3501","R",12350,"R",600,"R",650,1,"R",8,"12.0409","R",9300,"R",1130,"R",600,1,"R",7,"12.0410","R",3000,"R",850,"R",350,1,"R",5,"13.1399","R",5500,"R",100,"R",1000,1,"R",9,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
153782,5,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",1050,"R",30,"R",16925,"R",17775,"R",18660,"R",18660,"R",3000,"R",3000,"R",3000,"R",3000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8400,"R",9000,"R",9000,"R",10500,"R",8400,"R",8400,"R",8400,"R",9000,"R",7005,"R",7005,"R",7005,"R",7500,"12.0409","R",10740,"R",1950,"R",750,1,"R",7,"12.0410","R",4750,"R",550,"R",350,1,"R",4,"12.0413","R",9170,"R",400,"R",1000,1,"R",8,"51.3501","R",10740,"R",1500,"R",900,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
154165,3,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",910,"R",26,"R",16800,"R",16800,"R",16800,"R",16800,"R",1968,"R",1968,"R",1968,"R",1968,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11250,"R",11520,"R",11865,"R",12060,"R",3450,"R",3450,"R",6075,"R",7215,"R",3450,"R",3450,"R",3555,"R",5955,"12.0410","R",2925,"R",777,"R",325,1,"R",3,"12.0413","R",2575,"R",100,"R",1000,1,"R",6,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
154208,4,"12.0401","A",.,"A",.,"R",2100,1,"R",16,"R",65,"R",900,"R",28,"R",19987,"R",21197,"R",22997,"R",18943,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12301,"R",12480,"R",12854,"R",13065,"R",10563,"R",10563,"R",6338,"R",6451,"R",10563,"R",10563,"R",6338,"R",6695,"51.3501","R",9987,"R",0,"R",624,1,"R",6,"12.0409","R",9457,"R",0,"R",600,1,"R",6,"12.0410","R",3349,"R",0,"R",325,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
154332,5,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",1050,"R",30,"R",16925,"R",17775,"R",18660,"R",18660,"R",3000,"R",3000,"R",3000,"R",3000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8400,"R",9000,"R",9000,"R",9000,"R",8400,"R",8400,"R",8400,"R",8400,"R",7005,"R",7005,"R",7005,"R",7005,"12.0409","R",10740,"R",1950,"R",750,1,"R",7,"12.0410","R",4750,"R",550,"R",350,1,"R",4,"12.0413","R",9170,"R",400,"R",1000,1,"R",8,"51.3501","R",10740,"R",1500,"R",900,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
154341,5,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",1050,"R",30,"R",16925,"R",17775,"R",18660,"R",18660,"R",3000,"R",3000,"R",3000,"R",3000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8400,"R",9000,"R",9000,"R",10500,"R",8400,"R",8400,"R",8400,"R",9000,"R",7005,"R",7005,"R",7005,"R",7500,"12.0409","R",10740,"R",1950,"R",750,1,"R",7,"12.0410","R",4750,"R",550,"R",350,1,"R",4,"12.0413","R",9170,"R",400,"R",1000,1,"R",8,"51.3501","R",10740,"R",1500,"R",900,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
154448,5,"12.0401","A",.,"A",.,"R",2100,1,"R",16,"R",64,"R",1050,"R",32,"R",14480,"R",15440,"R",16125,"R",16780,"R",1395,"R",1410,"R",1765,"R",2165,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12608,"R",12608,"R",15408,"R",12512,"R",3792,"R",4800,"R",8288,"R",6304,"R",3792,"R",4800,"R",8288,"R",6304,"12.0409","R",8035,"R",1540,"R",720,1,"R",7,"12.0410","R",3770,"R",580,"R",360,1,"R",4,"12.0413","R",3920,"R",430,"R",1000,1,"R",12,"51.3501","R",7845,"R",1305,"R",720,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
154457,2,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",910,"R",26,"R",16800,"R",16800,"R",16800,"R",16800,"R",1968,"R",1968,"R",1968,"R",1968,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11250,"R",11520,"R",11865,"R",12060,"R",3450,"R",3450,"R",6075,"R",7215,"R",3450,"R",3450,"R",3555,"R",5955,"12.0410","R",2925,"R",777,"R",325,1,"R",3,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
154466,1,"12.0401","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",910,"R",26,"R",15725,"R",16675,"R",17500,"R",18350,"R",1050,"R",1125,"R",1200,"R",1250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11040,"R",11355,"R",11520,"R",11895,"R",5460,"R",5610,"R",5685,"R",5850,"R",5460,"R",5805,"R",5685,"R",5850,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
154545,1,"12.0402","A",.,"A",.,"R",2100,1,"R",15,"R",60,"R",1050,"R",30,"R",12628,"R",13628,"R",14228,"R",14228,"R",2772,"R",2950,"R",3284,"R",3423,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9750,"R",9750,"R",9750,"R",9750,"R",3660,"R",3660,"R",3660,"R",3660,"R",3660,"R",3660,"R",3660,"R",3660,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
